SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec
TAMIL NADU,1971,5.092104185,6.687706044,6.734428464,1.816929318,1.376500498,140.3888421,219.9929927,129.6272403,140.050893,22.48740534,30.59473398,23.02263319,626.7,30.4,45,370.9,492.2
TAMIL NADU,1972,6.525558783,6.161228812,6.564834056,1.144518671,1.794874392,152.4892467,181.2186364,164.1181957,216.1609961,32.25747484,33.53192978,36.98145668,610.2,5.2,45,322.3,599.8
TAMIL NADU,1973,6.80718752,6.98053207,5.847254564,1.310322622,1.210846545,217.1527272,123.0102417,169.702823,103.5269989,37.29553114,32.51653438,16.39266703,604.6,0.5,45,373.7,401.4
TAMIL NADU,1974,5.276582325,5.335453002,6.536480154,1.411178417,1.034318594,205.0963416,105.2063702,150.5534975,189.1247833,37.62058289,38.78751006,18.27650624,524.5,9.4,45,361.9,184.8
TAMIL NADU,1975,5.587049302,6.506194053,5.927311917,1.162598212,1.915878472,195.5172464,212.3393298,205.0719568,147.3281573,18.43031983,31.92844408,22.47640538,571.7,10.3,45,445,332
TAMIL NADU,1976,5.14466591,6.831106998,6.368706158,1.422374876,1.106548589,114.0914992,180.6488456,125.5793488,151.4166116,17.68860769,22.53853162,27.51914163,583,1.4,45,326.1,439.1
TAMIL NADU,1977,5.003183024,5.317841858,5.465243164,1.054321121,1.336114884,132.9250766,158.7257594,127.3707812,140.4636427,39.33573164,21.52809478,37.58002365,563.8,26.2,45,353,706.9
TAMIL NADU,1978,6.801954082,5.81774357,6.616901768,1.985617935,1.973160296,192.399112,146.0635466,204.43602,130.9352418,37.10326765,20.55655662,37.07199668,617.6,12.6,45,300.2,584.1
TAMIL NADU,1979,6.741136599,5.252621432,6.015981384,1.117957923,1.421059472,111.5368092,169.2433422,209.3703766,166.3364864,27.45844144,23.69648912,37.87287528,617.4,44.2,45,398.7,597.5
TAMIL NADU,1980,5.949602789,6.004609247,5.849274593,1.214383141,1.225393538,165.2533906,215.0870402,152.9281417,160.7631042,34.05467508,23.32494449,19.89423304,572.1,0.1,45,243,335.5
TAMIL NADU,1981,6.188301502,6.159826803,6.294081624,1.088450445,1.699156551,187.05747,149.4383887,164.0550541,102.3651512,18.86771377,28.51185211,26.19679568,607.7,10.1,45,466.3,436.8
TAMIL NADU,1982,5.094285927,5.319381568,5.088873131,1.573165962,1.916905203,167.1476741,130.9519941,184.5692325,192.778069,23.61315931,24.90750135,34.06353869,556.2,0.3,45,240.1,345.7
TAMIL NADU,1983,6.355793955,5.047855396,5.480898546,1.341379039,1.466472926,119.1788332,113.1976441,153.1364245,107.5007496,32.74826837,25.460627,22.36990566,605.4,0.4,45,437.3,475.7
TAMIL NADU,1984,5.152152048,5.940123052,5.103108889,1.327636856,1.005192091,156.0184869,195.5964389,161.6268993,206.0729129,38.02188532,19.61016067,27.85308604,698,165.9,45,382.4,306.8
TAMIL NADU,1985,6.151307744,5.756211872,6.436178634,1.546408235,1.599842842,112.7757387,186.1986228,219.8143863,193.0735503,34.56613421,28.49697859,27.92843263,667.6,94.9,45,481.2,398.1
TAMIL NADU,1986,6.626194321,6.45633801,5.872105771,1.261023943,1.969522172,202.4678968,142.5057163,210.0312632,111.8377206,21.19828754,34.09304855,16.59028563,686.6,104.4,45,387.7,361
TAMIL NADU,1987,5.292107929,6.504691022,6.606887222,1.755181156,1.534027285,190.7925763,107.7016983,190.4121222,110.6198009,26.46617453,20.96379158,36.76297642,614.2,9.2,45,306.4,548.6
TAMIL NADU,1988,6.752571381,6.001231636,6.923701942,1.006147043,1.395417676,168.5082435,211.2041778,127.7092465,100.3255802,27.99287145,23.4565585,35.18101804,553.9,4,45,429.7,222.4
TAMIL NADU,1989,5.368626091,5.610902591,6.05627849,1.353966474,1.827550099,137.5756779,115.2130534,215.0895469,182.7231675,17.22452263,22.59559172,33.96012761,567.5,2.7,45,389.2,342.4
TAMIL NADU,1990,6.194865267,6.629651163,5.508580117,1.331236645,1.017787209,207.293358,164.803214,105.603924,136.6436205,32.6007733,30.46082203,23.38743119,661.3,95,45,268.7,384.2
TAMIL NADU,1991,5.915883955,6.381207062,5.152712583,1.723206129,1.416254331,174.6973461,201.0039939,204.6109444,109.3292976,33.35245465,38.84298774,17.95726467,575.2,28.9,45,368.5,480.9
TAMIL NADU,1992,5.914997483,6.106337473,5.612890466,1.828702117,1.729845057,143.2058307,210.1970097,133.2265637,184.8605318,24.56835082,27.40023941,36.94521451,580.4,3.3,45,361.4,473.2
TAMIL NADU,1993,5.274012807,5.070917819,6.911959136,1.111593411,1.835931918,125.9294092,189.5628808,181.4660169,186.0762221,22.40837866,24.20375076,31.72475643,612.1,7.1,45,314,693.5
TAMIL NADU,1994,6.537425748,6.883937354,5.758384065,1.095131399,1.539733979,197.8393756,179.2505366,189.2998874,175.9879576,25.50335376,25.87551952,39.21108895,586.6,34.6,45,264.2,486.6
TAMIL NADU,1995,6.570554653,5.494772303,6.14004169,1.740195966,1.184904968,218.1435467,176.7332625,129.2912269,123.7498866,32.25743287,22.02761493,26.80904807,555.8,27.1,45,366.4,254.7
TAMIL NADU,1996,6.694843957,5.985419673,5.67684484,1.781384972,1.458569114,170.0261327,127.2213364,182.2625222,140.2941947,16.60502301,30.44733705,37.36743314,616.2,11.3,45,434.3,493.3
TAMIL NADU,1997,5.780615574,6.347615913,5.419140214,1.855347859,1.28308057,156.4417217,146.3825641,134.5628066,140.882299,18.69871243,19.49177637,18.84844574,612.9,7.9,45,286.3,562.8
TAMIL NADU,1998,5.869255838,5.453595822,6.523309309,1.124450145,1.412579717,129.613724,122.3677537,156.776186,104.8417781,34.31513593,21.29675132,27.75407734,617.6,12.5,45,419.6,564
TAMIL NADU,1999,5.48374309,6.068555115,5.486413077,1.876937505,1.760927452,218.3570331,217.0328841,186.6534173,121.259356,15.17499978,32.44224771,27.01867558,611,32.3,45,249.6,505.3
TAMIL NADU,2000,6.529823838,5.888142802,6.204854459,1.539091921,1.160285554,167.6363617,114.9678453,130.1684019,118.4931885,34.71151499,19.62930883,34.59327645,709.8,104.7,45,403.9,357.8
TAMIL NADU,2001,5.467463881,5.250352048,5.244120137,1.952187889,1.832536482,106.192261,143.4760889,107.4983035,210.971703,21.49723405,37.30748597,31.05471021,547.1,32.7,45,149.5,149.3
TAMIL NADU,2002,5.140356035,5.676688993,5.364837082,1.536671025,1.618738663,217.8943667,204.1300991,180.8745468,212.3830784,27.92093472,30.30128002,27.16284518,529.4,25,45,94.2,153.1
TAMIL NADU,2003,6.981592555,5.481602675,6.638170924,1.996170068,1.191385344,115.9565832,104.3044375,212.1964781,140.4921985,34.11632338,28.37639173,31.42373153,516,4.4,45,136.6,152.6
TAMIL NADU,2004,6.947557516,6.938135824,5.391809041,1.354426558,1.472403489,207.6047535,211.0418858,208.9896696,173.3702263,36.10711543,25.20674204,25.85718231,553.5,3.5,45,413.2,500.6
TAMIL NADU,2005,6.993498746,5.427650301,6.264064381,1.542663478,1.416891723,143.5028293,131.3415051,109.4536595,192.6516901,22.97011072,22.06996132,27.62087728,620.2,15.2,45,334.8,782.3
TAMIL NADU,2006,5.418908154,5.058726121,5.098760138,1.165890357,1.994447329,185.6562059,200.1617139,172.8980139,144.5694606,17.90248322,27.66613936,32.5363809,566.6,15.5,45,280.6,481.6
TAMIL NADU,2007,5.416066953,5.80583555,5.978979616,1.306443493,1.50325467,207.9110359,191.3554704,130.735496,154.9809458,33.35770125,36.53205916,26.97608108,618.9,14.7,45,399.7,548
TAMIL NADU,2008,5.090058514,5.510097282,5.698676175,1.049060736,1.74326088,118.4496699,214.0061302,123.607369,113.3063829,36.58056054,39.10871155,35.8529922,615.9,40.8,45,321.5,591.2
TAMIL NADU,2009,6.568563682,6.230446328,6.422674853,1.543623901,1.694721426,136.1410119,176.2477171,210.3131281,183.4008691,38.51866655,26.88249051,29.6474739,595,7.9,45,280.4,482.9
TAMIL NADU,2010,5.476895634,6.655729176,6.473741055,1.950592891,1.655836961,164.3209577,127.2858455,144.8646502,113.6133555,24.73446646,36.23060725,30.64100443,617,11.9,45,365.4,601.2
TAMIL NADU,2011,5.107908022,5.003993495,6.849177496,1.618129917,1.653733647,118.4570264,169.5884876,171.9476315,119.6018955,37.52845987,35.6334041,28.02443098,581.5,15.5,45,306.4,471.8
TAMIL NADU,2012,5.224715419,6.361037724,6.913599559,1.725334421,1.082363574,216.6867737,216.0898717,203.0396741,175.1394276,22.24219331,25.7502744,18.69862926,506.6,3.1,45,259.5,293.6
TAMIL NADU,2013,6.596599136,5.748751335,6.551971096,1.782343838,1.768916557,149.4130303,208.6408013,164.9110208,118.8819072,39.10667465,18.20201028,28.05254384,613,34.8,45,321.5,293.4
TAMIL NADU,2014,6.62012407,6.641688117,6.229137575,1.731962861,1.818443608,144.0390704,110.9256625,100.7798924,106.214566,18.28122541,30.51633099,35.70654089,604.5,13.4,45,315.1,428.9
TAMIL NADU,2015,6.601255457,5.943914242,6.079675547,1.180767042,1.638565043,217.0534823,178.9554833,171.4167409,101.032321,26.27507304,20.49720804,25.7062784,615.6,10.6,45,285.9,665.3
COASTAL KARNATAKA,1901,6.629579047,5.280720752,5.023276011,1.575951509,1.512269439,109.9658956,205.346886,109.8493609,190.2058929,29.85983289,27.21712653,25.78281764,545.2,2.4,45,2666.6,243.3
COASTAL KARNATAKA,1902,5.060012847,5.851960334,5.260232458,1.620650641,1.830408498,190.5649168,215.7736666,208.8956503,168.2041927,24.32405726,25.60135065,19.53337364,579.3,3.5,45,3262.6,363.5
COASTAL KARNATAKA,1903,5.652952819,6.538266448,5.523483689,1.015816734,1.3049259,146.2023169,129.0805966,176.8477675,156.4044173,20.49050276,39.75736648,29.04489559,530.3,0.7,45,2840.1,269.6
COASTAL KARNATAKA,1904,5.653133694,5.733274299,6.073370077,1.71733459,1.563943213,186.7532013,157.5895407,148.750478,138.8832672,25.59308774,25.7273363,25.72514384,448.1,2.4,45,2889.1,127.9
COASTAL KARNATAKA,1905,5.611800629,6.075747598,6.487653279,1.958892514,1.505259611,183.1457997,193.5128937,195.5656403,183.3695453,32.21739485,26.36399729,30.84928768,481.3,0.2,45,2304.3,258.4
COASTAL KARNATAKA,1906,5.58818173,6.203292503,5.989421863,1.636635906,1.346071914,146.4218918,143.2865604,122.5446454,101.3002267,37.6219152,21.51262127,35.54721569,546.9,23,45,2575.2,207.5
COASTAL KARNATAKA,1907,5.077222347,6.208223998,6.129778867,1.674010204,1.998075451,217.0787659,152.3198037,217.492211,205.7522304,35.58455453,35.45731927,39.0439314,517.6,7,45,3261.9,153.2
COASTAL KARNATAKA,1908,5.065637749,5.331527328,5.071326472,1.991581472,1.948189351,167.6540097,110.6961682,170.9761075,213.4278483,23.83130405,34.15253379,27.64672027,427.4,3.1,45,3508.1,59.3
COASTAL KARNATAKA,1909,6.368531107,5.722998025,6.687198206,1.098484336,1.298025924,206.5546082,134.2282206,211.1457389,177.1896525,37.91117415,28.01784478,36.97154754,489.8,5,45,2838.1,119.8
COASTAL KARNATAKA,1910,6.427769426,5.680609898,5.172026493,1.468007564,1.036605662,141.8057568,165.5390934,153.8938613,209.0699058,25.87942646,33.04156868,29.75084043,512,0,45,2724.7,244.8
COASTAL KARNATAKA,1911,5.562853636,5.784317347,6.941853117,1.837201473,1.922650528,215.9221977,199.8598365,168.1869259,150.2316149,15.02700048,31.08368549,36.16771316,504.1,0,45,2228.2,219.9
COASTAL KARNATAKA,1912,6.085987799,5.06885073,5.237769639,1.032949737,1.676176233,184.5476304,146.6238728,204.0236452,179.3009644,37.9109229,36.18743077,21.22248185,526.5,1.1,45,2999.1,301.4
COASTAL KARNATAKA,1913,6.061423343,6.614450651,6.909308431,1.079695471,1.813113001,205.5972672,172.5210449,140.9886855,117.496331,29.72359878,15.90231344,32.39010276,450.6,0.4,45,2406.3,344.3
COASTAL KARNATAKA,1914,6.182950033,6.61119165,5.305376953,1.017182648,1.636299771,183.1294999,209.1972087,150.8709058,167.0494017,19.052947,26.89820383,26.79623625,561.6,0,45,3563.4,265.2
COASTAL KARNATAKA,1915,6.290764346,5.563699579,5.421045744,1.53529899,1.110216772,192.0219069,177.9893255,138.6343319,160.1812311,22.26452116,32.01183895,26.59635492,531.6,2.3,45,2250.9,269.4
COASTAL KARNATAKA,1916,5.7935447,5.150416705,5.486914719,1.504859034,1.041213265,205.6196065,162.2395666,219.6298911,173.8422719,23.234386,15.3399657,33.28674572,525,0,45,2889.7,463.9
COASTAL KARNATAKA,1917,6.993159689,6.936710476,5.387790414,1.057755657,1.029745267,192.0230046,194.5993751,212.0474164,162.5346936,34.22774682,28.86062298,26.6832635,539.6,29.8,45,2939.9,384.4
COASTAL KARNATAKA,1918,6.096117908,6.61011438,5.348731916,1.690965626,1.582929992,131.223234,141.96529,144.3631289,154.2378791,32.34259505,31.08509883,16.09335241,527.6,3.7,45,1544.7,247.7
COASTAL KARNATAKA,1919,5.300864563,6.941811533,5.224790525,1.888262854,1.958251515,122.37086,120.8128627,176.3305471,208.9228988,34.3688665,15.80262254,27.91569597,534.3,0,45,2471.8,369.6
COASTAL KARNATAKA,1920,6.180576253,5.730909446,5.377091688,1.151783189,1.518812326,170.2469711,113.1974074,132.0719421,124.5543116,18.76917502,26.20923543,27.68313697,483.4,2.1,45,2519,166.1
COASTAL KARNATAKA,1921,6.635602805,5.605517026,5.879863867,1.580707104,1.819680093,148.396837,211.1047161,191.7229445,197.6995175,22.65821844,28.26854313,24.18916881,499.3,13,45,2740,170
COASTAL KARNATAKA,1922,6.052364794,6.977706645,6.455890217,1.788240697,1.425930432,117.1621646,111.0342282,146.7701988,209.508135,25.80000899,31.91054831,38.52481072,534.6,9.7,45,2975.6,179.1
COASTAL KARNATAKA,1923,6.595146131,6.739188848,6.992565174,1.370537134,1.11189082,162.0662336,100.74881,181.7677062,210.0828465,34.92638453,32.89083355,20.79444764,422.8,1,45,3528.5,56.9
COASTAL KARNATAKA,1924,6.241637774,5.041874042,5.770274924,1.347031111,1.547929319,185.7487417,176.0009928,135.6718712,209.4104452,21.05187554,16.33067693,25.12368926,481,0,45,3290.5,130.4
COASTAL KARNATAKA,1925,5.175695129,6.270976712,6.577096537,1.880643476,1.754714006,187.9336639,160.3605916,219.855326,110.9138519,36.4977282,19.81216297,25.26165204,489.9,0,45,3108.7,258.1
COASTAL KARNATAKA,1926,6.44889701,6.89961969,6.343609738,1.089447724,1.184028214,219.0672297,163.7954757,114.4748665,103.5583907,18.07468773,36.46499963,29.39919596,463.4,14.3,45,2771.7,147.7
COASTAL KARNATAKA,1927,6.339851926,6.993380894,5.669901079,1.141405216,1.171427136,110.4171242,167.2319648,148.0827844,104.1761396,19.14357297,29.21590573,17.70497566,525,0,45,2852.3,261.9
COASTAL KARNATAKA,1928,6.685860614,6.465246988,5.148387364,1.073266935,1.056466369,116.0404582,171.6628719,128.3668845,147.9532892,39.20303292,27.96163842,38.76940676,495.7,29.4,45,2897.4,337.7
COASTAL KARNATAKA,1929,5.86010138,6.765905351,5.231369633,1.518186147,1.820089842,174.545628,130.5402827,128.5580141,118.8133521,28.02455392,29.5634779,33.74334375,508.7,2.2,45,3095,343.5
COASTAL KARNATAKA,1930,6.666910376,6.986526794,5.567494039,1.324352019,1.912267209,179.11969,135.1168676,214.7629599,215.2905409,27.0552246,38.7790792,33.76770895,473.2,1.4,45,2439.7,281
COASTAL KARNATAKA,1931,5.728516696,5.903442006,6.259316144,1.684182632,1.098496177,219.3669988,182.7477159,180.9426988,149.4721754,28.61538653,37.85717013,33.55384054,581.5,0,45,3374.8,346.7
COASTAL KARNATAKA,1932,6.813446864,6.987803477,5.788434531,1.122784696,1.005935581,180.2025494,183.1936514,190.4102237,156.5789548,19.35334213,25.62463627,35.24707414,532.3,0,45,2661,481.6
COASTAL KARNATAKA,1933,6.178572367,6.595250359,6.208914277,1.70000225,1.431048271,182.5194902,168.0520042,115.638634,159.1291781,16.36474724,34.13217471,35.19502245,523,0.1,45,3342.4,370.7
COASTAL KARNATAKA,1934,6.191728809,5.659879559,6.835160471,1.13099131,1.435809493,200.1914634,156.2284167,107.1946258,180.0650738,22.28671594,27.90220881,28.13012824,486.7,8,45,2785.3,176.9
COASTAL KARNATAKA,1935,5.739870864,5.705120035,5.17841691,1.159920913,1.918751137,209.8858217,145.4383191,184.4990555,179.9096341,36.03989346,32.20385989,37.97675096,468.8,2,45,2580.2,266.8
COASTAL KARNATAKA,1936,6.604449138,5.612196739,6.673144749,1.140802812,1.767756033,170.3324003,106.5914336,156.1858027,178.8352741,31.41544021,17.1080931,21.07056913,530,0.9,45,2815.1,332.1
COASTAL KARNATAKA,1937,5.331112412,6.854665486,6.674959833,1.193567842,1.299648383,219.0603847,153.909807,116.0305053,167.9166047,29.84949098,29.74282191,26.39450198,460,0,45,2912.3,255.8
COASTAL KARNATAKA,1938,5.021296739,6.123497606,6.492760048,1.248753249,1.44921894,123.0791987,118.9554703,127.6336008,122.6146138,27.73879774,33.91885895,35.65279501,485.2,0,45,2779.4,174.5
COASTAL KARNATAKA,1939,6.393911318,6.507939037,5.080902336,1.487564946,1.703572397,203.4938524,199.7287289,119.9557287,194.1702407,28.13028286,17.91219065,35.40899233,518.6,0,45,2388.2,306.2
COASTAL KARNATAKA,1940,6.585796481,5.443700006,6.547828897,1.198245011,1.708947819,201.8521611,145.584791,189.4912969,197.164736,30.21182696,22.93252027,38.28960497,530.6,0.1,45,3217.3,348.5
COASTAL KARNATAKA,1941,5.406709558,6.126612184,6.331378216,1.625158356,1.065645979,139.3904611,154.0758815,183.7992268,105.5570424,37.54948978,32.41977985,33.43505697,507.2,5.3,45,2246,179.7
COASTAL KARNATAKA,1942,6.752529496,5.962258031,6.05727397,1.791376538,1.680650749,201.0773882,134.6502396,152.0099936,178.7780031,18.64018981,23.5341294,29.75778107,495,1.7,45,3172.8,178.1
COASTAL KARNATAKA,1943,5.903302117,6.091736814,5.862010917,1.389953132,1.286659272,185.7298864,201.9270236,143.3928826,208.4888665,37.23314696,28.11644675,33.99439126,549.1,24.1,45,2712.2,377.2
COASTAL KARNATAKA,1944,5.579294949,6.51937087,6.667838369,1.381449462,1.259690607,171.0470537,179.0319977,206.4973713,213.8710775,34.45883128,26.28335883,35.41785137,537.5,0.7,45,2494.5,361.3
COASTAL KARNATAKA,1945,5.427769975,5.915233106,6.205510445,1.9364583,1.914394167,148.0599681,144.0101636,141.5440403,210.9336508,37.98245103,31.47786649,27.74387956,491.5,2.6,45,2908.7,123.8
COASTAL KARNATAKA,1946,5.693309349,5.996771293,5.194604478,1.967789868,1.833850736,131.6707195,178.888017,205.6395474,170.3568806,29.93906253,38.73851329,23.76044911,564.2,1.5,45,3546.3,367.2
COASTAL KARNATAKA,1947,5.63863399,5.238664188,5.090888825,1.331677282,1.083628933,157.2810992,191.8961356,160.8356296,162.5004082,26.89855455,16.7733966,30.97530148,458,10.9,45,3167.3,82
COASTAL KARNATAKA,1948,6.437940982,5.182279841,6.34613977,1.965198163,1.273595901,123.6398455,177.2477,144.9930138,103.1678413,26.3178095,39.41110545,37.48126089,541.7,16.5,45,3226.2,253.7
COASTAL KARNATAKA,1949,6.433692695,6.73025538,5.495197177,1.940819513,1.997711119,219.4086904,214.2889485,117.4843271,136.3126226,33.27158415,24.41385276,16.06540277,480.3,3.3,45,2872.1,180.8
COASTAL KARNATAKA,1950,5.983987478,5.687854379,6.581507628,1.591712854,1.528706657,214.2789822,154.18215,148.6701461,158.3744453,26.97231779,34.08242288,36.59485747,500.2,1,45,3481,190.8
COASTAL KARNATAKA,1951,6.17911602,6.598445267,5.349967554,1.472030654,1.552347453,180.7672267,216.1115523,125.3483167,110.5714787,20.20980998,27.92608076,39.74293336,521.6,0,45,2733.6,263.6
COASTAL KARNATAKA,1952,6.667260328,6.501852157,6.680035681,1.714408802,1.334054988,140.2321818,193.97505,131.552599,146.4027565,15.50546158,39.5114426,19.72183012,471.1,0.5,45,2414.8,361.1
COASTAL KARNATAKA,1953,6.031326009,5.998669246,5.760350887,1.503612958,1.775555991,213.3783866,188.0056698,139.6125564,114.0398692,21.18642535,36.85127063,21.12751533,448.2,0.3,45,3089.9,316.3
COASTAL KARNATAKA,1954,5.633993064,5.526751969,6.702758267,1.186456787,1.819584096,213.7352203,180.7177365,148.3952319,182.7468452,31.56351285,20.90791001,35.87835613,458.2,0.5,45,3502.2,146.2
COASTAL KARNATAKA,1955,5.131049925,6.369499796,5.294039395,1.633923757,1.343972267,173.5643094,173.9498405,213.3159964,141.3402021,35.22972162,33.62247577,17.27401832,479.1,0.3,45,2762.4,394.9
COASTAL KARNATAKA,1956,5.343748309,5.300604584,6.757180723,1.304276234,1.458409958,181.2062966,153.8049931,185.9806509,113.7254377,34.96757127,38.25530875,20.7299502,526.5,0.8,45,2944.5,419.1
COASTAL KARNATAKA,1957,6.170730062,6.264174909,5.095491197,1.619030889,1.88113627,144.0149367,179.9753534,189.7195073,101.3700046,36.05215429,15.49309848,37.79753791,525.1,0,45,2658.7,338
COASTAL KARNATAKA,1958,5.15027754,6.605524714,6.697925204,1.156549466,1.724156517,194.9967218,107.4161621,156.9676794,202.9834501,22.39507739,26.94453082,27.63912455,497.5,0.6,45,3287.9,165.9
COASTAL KARNATAKA,1959,6.335699946,5.219193645,5.820172303,1.02715464,1.026621076,206.5670166,122.6833203,211.6123443,135.2892737,37.07147975,18.15290822,19.23112572,514,0,45,3947.1,148.9
COASTAL KARNATAKA,1960,5.251570698,5.889844359,5.428721026,1.900011622,1.158821007,200.4122829,130.6907479,139.7814528,195.8840691,27.0805555,28.09055704,15.40364954,525,0,45,2804.7,256.6
COASTAL KARNATAKA,1961,6.317798933,5.018094241,5.273773724,1.825211669,1.411904767,171.7299943,189.9708821,180.3444197,158.8315066,31.20951834,20.49298776,21.87065263,468.7,0,45,4536.9,333.4
COASTAL KARNATAKA,1962,6.181351747,5.778118215,5.819996843,1.281231455,1.083192354,105.2431737,208.9678844,115.7120198,208.7880623,19.64761726,38.2945531,31.55288894,547.1,3.6,45,3207.7,415.3
COASTAL KARNATAKA,1963,6.890494447,5.360128016,5.529842806,1.452023023,1.777984548,170.5777668,106.1286039,113.9358265,125.5894204,26.83104813,28.49932305,15.30153451,465,1.8,45,2764.7,251.8
COASTAL KARNATAKA,1964,5.888596724,5.127722145,5.093011225,1.005530693,1.174803591,106.9166672,124.1444721,186.7085919,179.3889665,34.10145672,38.1920472,34.17563743,515.7,0,45,2837.8,271
COASTAL KARNATAKA,1965,6.689922827,6.902199256,5.570168757,1.629088419,1.775169183,104.214151,119.0930598,122.8547332,164.9619768,30.62090553,30.16004728,20.10701116,492.7,2.5,45,2574.2,205
COASTAL KARNATAKA,1966,6.334609159,6.988430835,6.645093352,1.586040013,1.517809186,111.527654,174.0496976,188.6479323,128.7432668,32.02800404,20.60228294,23.6242826,591.5,3.7,45,2278.2,486.2
COASTAL KARNATAKA,1967,6.139946549,6.713661991,6.638014426,1.644864268,1.607248382,164.2488572,211.8496688,132.9864141,179.5463956,20.97003238,38.14868217,37.20644313,458.9,2,45,2937.8,136.8
COASTAL KARNATAKA,1968,6.303683372,6.193662686,5.515882032,1.38471423,1.834498021,138.5284401,217.0367982,138.3536606,130.0911121,38.68052337,32.04615887,30.72886793,477.2,2,45,3138.3,251.5
COASTAL KARNATAKA,1969,5.525362386,5.93338472,5.341636295,1.129237209,1.223757224,116.2659531,118.327936,171.092428,206.2559923,19.27264009,28.58309882,23.12046529,536.4,0,45,2989.6,257.5
COASTAL KARNATAKA,1970,5.567309801,5.056674411,6.619905889,1.027344028,1.170808983,125.211,115.5934677,174.7227023,104.390189,35.9581629,36.50199647,24.39374303,473.7,0,45,3562.2,186.5
COASTAL KARNATAKA,1971,6.069852806,5.613968393,6.249809953,1.262505418,1.57095064,107.567891,216.1678478,207.0209583,130.1391679,24.98794581,39.88946478,26.31223446,429.8,0.1,45,2878.4,64.6
COASTAL KARNATAKA,1972,5.972637458,5.052455138,5.919575552,1.05346966,1.384479695,163.1955238,132.8558662,211.9864193,147.3453113,27.206455,16.4659914,38.41320775,490,0.5,45,2439.8,246.1
COASTAL KARNATAKA,1973,5.777060737,6.213750382,6.253380471,1.661789866,1.005430014,140.8322087,150.9848854,119.4587615,109.1028796,17.13643888,24.15541858,28.0661889,490,0,45,2842,185.7
COASTAL KARNATAKA,1974,5.851815342,6.585587327,6.601681123,1.49842779,1.03253945,213.4385507,217.0406839,219.3264592,102.0666522,19.97991589,34.94619342,32.44445393,452.6,0,45,3044.1,190
COASTAL KARNATAKA,1975,5.0013927,5.208488137,5.289211964,1.840109271,1.719517147,188.9760092,138.1239999,182.745318,119.6304917,15.19275611,28.54746388,38.17235518,508.5,0.3,45,3919.1,262.6
COASTAL KARNATAKA,1976,5.340706467,6.617312308,5.220000803,1.253578763,1.287644123,211.21786,213.0559772,123.5155735,130.3799266,22.65823363,18.37260392,28.66427569,505.9,0,45,2670.6,199.1
COASTAL KARNATAKA,1977,5.638040421,5.197769801,5.243880602,1.358892926,1.745428273,144.077872,111.7021507,149.6841375,125.6943518,28.72328255,34.08524415,19.99852161,526.9,1.9,45,2853.6,379.3
COASTAL KARNATAKA,1978,6.708426884,6.030319925,5.871456831,1.019684407,1.909896481,209.9867719,113.0172245,161.4091951,206.9897229,27.26723591,35.03027967,20.97207459,535.9,0.8,45,3387.2,211.5
COASTAL KARNATAKA,1979,6.05586075,6.440836156,6.538537123,1.606942858,1.193121872,101.5312255,200.2205175,136.7324744,155.1337051,22.90580972,36.83141229,28.01527352,529.3,1,45,2556,242.4
COASTAL KARNATAKA,1980,5.47278151,5.924379545,5.305975892,1.478080268,1.377161695,109.6533133,113.1925344,123.831712,158.1334836,29.01907857,36.17984922,35.4445921,520.4,0,45,3455.2,170.3
COASTAL KARNATAKA,1981,5.314462492,6.84288303,6.062698844,1.014665165,1.255082748,135.1608437,137.1308194,180.563412,185.0297967,33.92214901,21.22852752,25.92110351,505.6,0.7,45,3591,179.9
COASTAL KARNATAKA,1982,6.63699575,6.394350558,6.799693096,1.007169812,1.201516764,128.4661121,115.6048676,148.3318769,178.3235393,39.29282819,17.88555182,20.97703148,508.2,0.3,45,3798.2,201.2
COASTAL KARNATAKA,1983,5.268290638,5.230293304,5.928503473,1.837562019,1.51411327,167.2226903,153.3176281,207.222242,113.5821331,33.67608567,17.16900703,26.1755489,520.5,0,45,3701.5,216.4
COASTAL KARNATAKA,1984,6.051374549,6.170482494,6.538579987,1.476892029,1.229740857,207.8035801,146.3123534,183.4169026,159.9928184,18.30673695,30.46489538,30.95110914,466.6,10.3,45,3004.6,239.2
COASTAL KARNATAKA,1985,6.703074816,5.951594937,6.118505486,1.881259507,1.507465779,212.623714,143.0490518,141.5558991,140.849052,25.67517617,38.6983645,34.20143981,489.5,5.3,45,2621.3,297.8
COASTAL KARNATAKA,1986,6.382166222,5.923770504,6.258114953,1.500985747,1.189050584,130.0203698,195.9635469,210.6220247,112.002545,28.77695229,36.02668027,29.34586637,527.9,0.4,45,2685,217.1
COASTAL KARNATAKA,1987,6.866122317,5.422348292,6.577236215,1.0406844,1.424258375,211.7017635,137.1985799,166.3690597,158.7069597,29.82272739,21.75301782,31.23763688,534.6,0,45,2329,321.8
COASTAL KARNATAKA,1988,5.53189897,5.026148659,6.979154275,1.390400913,1.134386489,158.631416,187.7190534,128.3895268,121.0073632,19.02957806,26.90483948,15.81789004,458.9,0.2,45,3269.5,136.4
COASTAL KARNATAKA,1989,5.261755344,5.804515398,6.135831017,1.190233403,1.97246235,127.6043798,212.2862003,189.0341019,136.3511959,29.13329574,36.36507246,21.01332281,477.2,0,45,2960.9,170.3
